age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,y
2,1,1,2,0,0,0,0,8,8,1242,3,1
2,0,0,2,0,152,1,0,15,5,843,1,1
2,3,1,2,0,900,0,0,4,4,1063,1,1
2,4,2,2,0,637,0,0,13,4,704,3,1
1,7,1,2,0,350,1,0,19,5,339,1,1
2,4,1,2,0,11021,1,0,18,4,1083,3,1
1,7,2,2,0,35,1,0,13,8,555,1,1
2,4,1,2,0,103,0,0,16,5,677,1,1
2,2,1,3,0,165,0,0,12,5,794,1,1
2,4,1,3,0,88,0,0,15,3,171,1,1
2,9,1,3,0,2361,0,0,5,5,534,2,1
2,1,1,2,0,113,0,0,19,2,442,1,1
2,5,1,3,0,746,0,0,25,7,371,4,1
2,5,1,2,0,2831,0,0,6,8,142,1,1
2,0,1,2,0,1277,1,0,17,2,84,2,1
2,4,2,2,0,315,1,0,14,5,774,2,1
2,4,0,3,0,-2,0,0,29,7,574,1,1
2,1,1,2,0,5077,0,0,3,8,359,1,1
2,1,1,2,0,152,1,0,12,5,592,1,1
2,4,1,2,0,810,0,0,18,4,110,1,1
2,1,1,3,0,780,0,0,16,5,364,3,1
2,10,1,2,0,1016,1,0,20,5,702,1,1
2,1,1,2,0,838,1,0,16,9,1549,1,1
2,4,2,3,0,850,0,0,5,5,1150,2,1
2,4,1,3,0,1338,0,0,21,4,282,1,1
2,2,2,3,0,3489,0,0,28,8,642,2,1
2,4,2,3,0,3,0,0,4,5,1076,2,1
2,9,2,3,0,1104,0,0,15,3,196,1,1
2,4,1,3,0,5307,1,0,20,5,533,1,1
2,1,2,1,0,409,0,0,7,4,709,1,1
1,4,2,3,0,4749,0,0,13,6,273,1,1
2,1,2,2,0,1141,1,0,6,2,985,2,1
1,9,2,3,0,4699,1,0,24,3,272,2,1
2,9,2,2,0,669,1,0,27,5,576,3,1
1,0,2,3,0,312,0,0,5,5,200,1,1
2,4,1,2,0,0,0,0,4,2,548,3,1
2,1,1,3,0,866,1,0,19,5,948,2,1
2,1,1,1,0,44,0,0,23,6,529,1,1
1,0,2,2,0,-196,1,0,18,5,677,2,1
2,4,0,3,0,5076,1,0,10,5,1205,1,1
2,4,2,2,0,-105,1,0,5,6,1046,4,1
2,4,1,3,0,0,0,0,17,8,774,3,1
2,9,2,2,0,107,0,0,12,6,1158,3,1
2,0,2,2,0,1305,0,0,3,2,1756,2,1
2,5,1,2,0,460,1,0,13,6,673,3,1
2,9,2,3,0,1090,0,0,6,3,182,1,1
2,1,1,3,0,-464,1,0,17,5,810,4,1
2,10,1,2,0,488,0,0,23,2,1590,1,1
2,0,1,2,0,-241,1,1,6,2,751,1,1
2,4,2,2,0,4818,0,0,10,7,717,1,1
2,4,1,2,0,8644,0,0,13,5,766,2,1
2,3,1,2,0,766,1,0,12,5,885,6,1
2,4,2,2,0,2034,0,0,14,8,733,1,1
2,4,2,3,0,307,0,0,27,6,228,1,1
2,0,2,2,0,168,0,0,4,2,191,2,1
2,4,1,2,0,3012,0,0,22,3,214,1,1
2,7,1,2,0,0,0,0,25,7,456,8,1
2,1,1,2,0,1633,0,0,6,6,623,1,1
2,3,1,2,0,1594,1,0,23,5,801,2,1
2,1,2,2,0,1739,0,0,11,2,940,1,1
2,9,2,2,0,693,0,0,11,2,869,2,1
2,0,0,2,0,1906,0,0,23,9,472,3,1
2,4,2,2,0,854,0,0,12,5,545,1,1
1,4,2,3,0,392,1,0,22,3,234,4,1
2,9,1,3,0,15100,0,0,3,2,293,1,1
2,4,2,3,0,928,0,0,13,9,531,1,1
2,4,1,3,0,2494,1,0,22,5,924,1,1
2,9,2,3,0,1654,0,0,3,5,396,2,1
2,0,1,3,0,12,0,0,7,5,485,1,1
2,9,1,2,0,537,0,0,10,3,662,1,1
2,5,1,2,0,368,0,0,17,4,384,2,1
2,4,1,3,0,22726,0,0,14,2,311,1,1
1,1,1,2,0,80,0,0,18,5,646,1,1
2,0,1,2,0,64,0,0,1,6,261,1,1
2,4,1,2,0,2303,0,0,18,5,778,2,1
2,0,2,2,0,4121,0,0,26,4,130,1,1
2,9,1,2,0,3344,1,0,27,5,750,1,1
2,4,1,3,0,1417,0,0,6,5,1008,1,1
2,4,2,3,0,1841,0,0,28,3,301,1,1
2,6,2,2,0,5728,0,0,29,5,681,9,1
2,1,1,2,0,281,1,0,21,4,1015,2,1
2,1,1,1,0,2781,0,0,25,8,2493,2,1
2,9,2,2,0,2456,0,0,4,5,714,3,1
1,10,2,3,0,17,1,0,8,4,902,1,1
2,9,1,2,0,127,0,0,16,7,690,2,1
2,4,2,3,0,11229,0,0,17,3,288,2,1
2,4,1,3,0,2435,1,0,15,5,627,4,1
2,4,1,3,0,2443,0,0,18,6,558,1,1
2,4,2,3,0,1257,0,0,25,4,507,1,1
2,0,2,2,0,523,0,0,5,3,156,1,1
2,4,1,3,0,1769,0,0,12,6,565,3,1
2,4,0,1,0,2278,0,0,7,2,225,2,1
2,9,1,3,0,342,1,0,25,6,616,4,1
2,0,1,2,0,122,0,0,21,9,312,1,1
2,0,1,2,0,1070,0,0,8,2,120,5,1
2,4,2,2,0,2698,0,0,10,3,109,1,1
2,9,1,2,0,260,0,0,12,8,1344,2,1
2,0,2,2,0,366,0,0,3,5,591,1,1
2,9,1,2,0,300,0,0,14,6,1164,3,1
2,1,1,3,0,4,1,1,18,7,627,1,1
2,4,2,2,0,197,0,0,21,7,79,1,1
2,7,2,2,0,1225,1,0,16,5,818,1,1
2,1,1,2,0,411,0,0,8,6,563,6,1
2,1,2,3,0,31,0,0,17,7,472,1,1
2,7,1,2,0,962,0,0,19,7,801,2,1
2,9,1,2,0,172,1,0,6,5,1865,2,1
2,1,1,2,0,480,1,0,28,6,363,2,1
2,4,1,2,0,2143,1,0,17,5,727,1,1
2,9,2,2,0,192,0,0,2,6,245,2,1
2,6,2,2,0,5658,1,0,30,4,704,5,1
2,1,0,2,0,0,0,0,7,2,1217,1,1
2,9,1,2,0,4063,1,0,11,2,322,1,1
2,0,2,2,0,3022,1,0,19,9,648,1,1
2,9,1,2,0,605,0,0,21,6,543,2,1
2,4,1,3,0,978,0,0,24,2,126,1,1
2,8,2,2,0,218,0,0,6,6,849,8,1
2,9,2,3,0,4776,0,0,10,2,277,1,1
2,0,1,3,0,414,0,0,7,6,121,1,1
2,9,1,2,0,0,0,0,8,7,1242,2,1
2,7,1,1,0,484,0,0,27,1,1178,1,1
2,9,1,2,0,5298,1,0,22,10,159,1,1
2,4,1,3,0,119,1,0,9,3,1295,2,1
1,2,2,2,0,147,1,0,14,6,789,1,1
2,1,1,3,0,5940,1,0,20,4,398,1,1
1,9,2,2,1,-1109,1,0,2,6,589,4,1
2,1,2,2,0,0,1,0,29,7,173,1,1
2,4,1,3,0,7277,0,0,18,5,366,1,1
2,1,1,2,0,-459,0,0,13,4,1044,1,1
1,0,2,3,0,309,0,0,23,5,193,2,1
2,4,2,3,0,1622,0,0,2,5,478,1,1
2,1,1,2,0,167,0,1,11,6,613,1,1
2,1,1,2,0,-84,1,1,12,5,693,1,1
2,9,2,3,0,386,1,0,17,8,712,1,1
2,1,1,3,0,315,1,0,11,3,667,1,1
2,9,2,2,0,1271,1,0,18,5,824,1,1
2,4,2,3,0,549,0,0,25,5,416,1,1
2,9,1,1,0,763,1,0,12,4,864,4,1
2,9,1,2,0,879,0,0,10,6,396,2,1
2,4,2,3,0,5184,1,0,9,5,1356,3,1
2,0,2,3,0,675,1,0,21,5,590,3,1
2,4,1,3,0,2956,0,0,6,8,800,2,1
2,7,1,3,0,-455,1,0,13,5,689,1,1
2,0,1,2,0,2403,1,0,10,5,1047,1,1
2,4,1,3,0,8,0,0,9,4,1142,3,1
2,1,1,2,0,606,1,0,21,5,635,2,1
2,4,1,3,0,334,1,0,11,5,578,1,1
2,10,1,3,0,4164,0,0,26,4,760,2,1
2,0,2,3,0,3615,0,0,30,7,204,1,1
2,5,1,3,0,3051,0,0,30,4,361,1,1
2,4,1,2,0,12,1,0,23,7,1615,10,1
2,1,1,2,0,595,1,0,28,5,835,2,1
1,2,2,2,0,152,1,0,14,6,793,1,1
2,1,1,2,0,36,0,0,13,5,738,1,1
2,1,2,2,0,-28,0,0,5,4,387,2,1
1,4,2,3,0,3312,0,0,9,7,225,1,1
2,7,1,2,0,4,0,0,18,10,997,1,1
2,0,1,2,0,2270,0,0,10,10,522,1,1
2,1,1,2,0,1210,0,0,10,5,938,1,1
2,1,2,2,0,758,0,0,10,1,1398,3,1
2,9,2,3,0,0,1,0,7,5,895,2,1
2,0,1,2,0,11294,0,0,19,9,1195,1,1
2,7,1,2,0,362,1,0,20,5,1050,4,1
2,9,1,2,0,386,0,0,15,3,202,1,1
2,4,2,3,0,3078,0,0,25,5,367,2,1
2,4,1,3,0,144,0,0,9,8,721,1,1
2,7,1,2,0,762,0,0,22,3,1011,2,1
2,10,2,1,0,7898,0,0,22,6,481,2,1
2,9,2,2,0,-167,0,0,28,6,1209,2,1
2,8,1,2,0,1134,0,0,20,4,463,3,1
2,7,1,2,0,482,1,0,28,6,361,3,1
2,10,1,1,0,1247,0,0,19,9,1857,1,1
1,4,1,3,0,385,0,0,30,4,564,1,1
2,0,1,2,0,707,1,0,7,7,1250,3,1
2,1,1,2,0,4958,0,0,17,7,683,3,1
2,4,2,2,0,-37,0,1,28,4,248,1,1
2,1,1,2,0,0,1,0,12,7,1415,3,1
1,1,1,2,0,216,0,0,9,5,490,5,1
2,9,0,2,0,228,1,0,12,5,1873,2,1
2,9,1,2,0,123,1,0,9,4,575,2,1
1,4,1,2,0,264,0,0,21,7,518,1,1
2,4,2,2,0,501,0,0,18,7,564,2,1
2,4,1,3,0,998,0,0,13,4,84,1,1
2,1,2,2,0,978,0,0,2,2,434,2,1
2,9,1,1,0,1905,1,0,11,4,1621,2,1
2,10,2,2,0,501,0,0,21,4,1606,1,1
2,1,1,2,0,577,0,0,18,9,522,1,1
2,9,2,2,0,713,0,0,12,5,482,1,1
2,1,1,2,0,13,0,0,13,7,720,1,1
2,1,1,2,0,0,1,0,16,6,1221,1,1
2,4,2,3,0,1560,1,0,18,9,405,1,1
2,7,2,2,0,179,0,0,12,5,308,3,1
2,1,2,2,0,878,0,0,7,6,620,2,1
2,0,1,3,0,898,1,0,10,9,116,1,1
2,4,1,2,0,-394,0,0,25,6,663,2,1
2,0,1,3,0,3736,0,0,9,5,1060,2,1
2,4,1,3,0,-1,0,0,25,7,790,1,1
2,4,2,2,0,665,0,0,20,7,1147,7,1
2,1,2,3,0,4144,0,0,20,6,988,3,1
2,9,1,2,0,372,0,0,20,10,552,3,1
2,8,1,3,0,3518,0,0,15,7,1655,2,1
2,1,1,1,0,68,0,0,13,7,813,1,1
2,1,0,1,0,546,0,0,6,5,1031,1,1
2,7,1,2,0,380,1,0,5,5,1242,1,1
2,0,0,2,0,3057,0,0,12,9,666,2,1
2,4,2,2,0,513,1,0,15,6,557,2,1
2,9,2,2,0,2517,0,0,24,6,747,2,1
2,9,1,2,0,1353,0,0,19,6,2027,1,1
2,4,2,3,0,45,1,0,17,5,881,4,1
2,6,1,2,0,3733,0,0,20,4,199,2,1
2,9,1,2,0,818,0,0,13,5,891,1,1
1,8,1,3,0,25124,0,0,11,8,506,4,1
1,0,1,2,0,2351,0,0,4,2,228,6,1
2,4,1,3,0,712,0,1,10,5,652,1,1
2,6,1,2,0,5604,1,0,25,3,715,1,1
2,10,2,2,0,315,1,0,14,5,887,3,1
2,4,1,2,0,1969,0,0,24,7,385,1,1
2,7,1,3,0,2994,0,0,6,5,440,3,1
1,9,1,2,0,2786,0,0,21,3,424,1,1
2,9,0,2,0,1619,0,0,30,4,326,2,1
2,1,1,1,0,1316,0,0,20,10,550,1,1
2,0,2,2,0,739,0,0,28,4,227,1,1
2,9,1,2,0,215,0,0,7,7,618,1,1
1,7,2,2,0,-164,1,0,12,5,424,1,1
2,9,0,2,0,2104,0,0,28,5,458,2,1
2,1,1,3,0,1419,0,0,12,5,608,1,1
2,9,1,3,0,4543,1,0,20,10,955,1,1
2,4,2,2,0,5425,0,0,20,6,1833,4,1
2,1,1,2,0,256,0,0,4,6,706,12,1
2,1,1,3,0,0,1,0,25,5,1206,1,1
2,7,1,2,0,387,0,0,18,5,1027,3,1
2,3,1,3,0,1311,0,0,20,10,327,3,1
1,7,2,2,0,-157,1,0,10,5,448,1,1
2,4,1,2,0,0,0,0,8,7,730,1,1
2,4,1,2,0,1886,0,0,12,7,753,2,1
1,4,2,3,0,407,0,0,12,7,564,3,1
2,6,1,1,0,1628,0,0,4,8,845,1,1
2,0,0,2,0,149,1,0,7,6,834,1,1
2,9,1,2,0,660,0,0,21,3,882,1,1
2,4,1,2,0,392,0,0,22,4,225,3,1
2,1,1,3,0,1096,0,0,21,3,211,1,1
1,0,2,2,0,704,0,0,22,4,227,1,1
2,4,2,3,0,602,0,0,26,2,113,1,1
2,4,1,3,0,306,0,0,28,4,940,2,1
2,1,1,3,0,-76,1,0,6,6,920,1,1
2,9,1,2,0,2485,1,0,10,4,707,4,1
2,5,1,1,0,199,0,0,17,4,140,1,1
2,9,1,2,0,616,1,0,8,5,1597,1,1
2,9,1,3,0,4417,0,0,8,4,1006,3,1
2,1,1,2,0,1086,1,0,7,5,583,1,1
2,4,1,3,0,0,1,0,16,3,244,3,1
2,7,1,2,0,393,1,0,15,7,489,1,1
2,4,1,2,0,622,0,0,16,1,1439,2,1
2,5,1,2,0,760,0,0,26,4,369,1,1
2,9,1,3,0,4589,0,0,14,5,909,2,1
2,4,1,3,0,168,0,0,15,7,698,2,1
2,0,1,2,0,-392,1,0,20,7,302,1,1
2,1,1,2,0,1022,1,0,25,7,762,3,1
2,9,1,2,0,432,0,0,10,2,496,1,1
2,4,1,3,0,76,1,0,14,5,745,1,1
2,6,2,1,0,1896,1,0,18,5,1833,3,1
2,4,1,3,0,0,0,0,14,4,257,1,1
2,7,1,3,0,1467,0,0,13,8,945,3,1
2,4,0,2,0,408,0,0,12,3,2294,3,1
2,4,1,3,0,1331,0,0,20,6,285,1,1
2,1,1,2,0,8517,0,0,16,9,895,1,1
1,7,2,2,0,152,0,0,25,5,157,2,1
2,1,1,1,0,1599,0,0,15,5,764,1,1
2,4,2,3,0,1778,0,0,9,4,322,1,1
2,7,1,2,0,365,0,0,22,4,307,1,1
2,5,0,3,0,-697,1,0,11,5,608,1,1
2,9,1,2,0,982,0,0,8,7,1301,4,1
2,4,0,2,0,3062,0,0,8,8,675,3,1
2,9,1,3,0,1334,0,0,4,2,177,1,1
2,8,1,2,0,329,1,0,5,5,787,1,1
2,4,1,3,0,859,0,0,29,10,132,1,1
2,9,1,2,0,3341,1,0,25,4,745,1,1
2,7,1,1,0,352,1,0,6,5,1590,2,1
2,9,1,2,0,-322,0,0,20,6,1556,3,1
3,0,1,2,0,240,0,0,5,4,192,1,1
2,9,1,2,0,37,1,0,14,5,744,1,1
2,1,1,1,0,207,0,0,24,4,574,1,1
2,4,2,3,0,1546,0,0,19,10,415,2,1
2,0,2,2,0,117,0,0,18,3,187,1,1
2,1,1,2,0,1205,0,0,12,6,922,1,1
2,4,1,2,0,1559,1,0,8,5,305,1,1
2,4,1,2,0,3828,1,0,14,5,644,2,1
2,7,1,2,0,185,1,0,18,8,615,1,1
2,1,1,3,0,4808,0,0,13,7,912,3,1
2,0,2,2,0,178,0,0,17,6,535,1,1
2,4,1,1,0,7596,0,0,25,7,377,2,1
2,7,1,2,0,486,0,0,24,4,1894,2,1
2,0,2,2,0,150,1,0,13,5,1377,3,1
2,1,1,2,0,466,1,0,12,4,1135,1,1
2,4,0,3,0,579,1,0,16,4,1310,2,1
2,4,1,3,0,3443,0,0,19,6,1051,1,1
2,4,1,2,0,574,0,0,10,3,228,1,1
2,9,1,2,0,0,1,0,18,10,645,3,1
2,4,2,2,0,126,0,0,14,10,161,1,1
1,4,1,2,0,895,1,0,26,5,769,2,1
2,8,2,3,0,3285,0,0,19,9,1586,2,1
1,0,2,2,0,372,0,0,19,10,555,2,1
2,4,2,2,0,2482,0,0,16,6,749,1,1
2,1,1,2,0,872,0,0,17,10,825,3,1
2,9,1,2,0,3888,1,0,17,8,614,1,1
1,4,2,2,0,4798,0,0,16,9,540,1,1
2,1,0,2,0,1808,0,0,25,8,1073,2,1
1,4,2,2,0,113,0,0,10,4,122,1,1
2,4,1,3,0,2338,0,0,13,2,363,1,1
2,9,1,2,0,2269,0,0,23,6,893,3,1
2,0,0,2,0,3,1,0,28,1,602,1,1
2,9,1,2,0,1261,1,0,11,5,1390,1,1
1,9,2,3,0,4772,0,0,10,2,278,1,1
2,9,1,2,0,115,1,0,20,7,717,1,1
2,5,0,2,0,325,0,0,14,3,123,1,1
2,0,1,3,0,605,0,0,9,5,384,1,1
2,4,1,3,0,3392,0,0,5,4,217,1,1
2,5,1,3,0,3674,0,0,12,7,671,3,1
2,1,1,2,0,-496,1,0,16,5,550,1,1
2,5,0,2,0,2272,0,0,4,2,223,1,1
2,0,1,2,0,745,0,0,27,6,1222,3,1
2,1,2,3,0,673,1,0,16,3,118,1,1
2,0,2,2,0,710,1,0,18,5,1347,1,1
1,4,2,2,0,4728,0,0,27,6,533,1,1
3,9,2,3,0,4675,1,0,27,5,270,2,1
2,4,1,3,0,1383,1,0,29,4,750,1,1
2,4,1,3,0,2676,0,0,12,3,512,1,1
2,1,1,2,0,387,0,0,14,5,1026,3,1
2,4,2,3,0,2381,0,0,6,2,135,2,1
2,1,1,3,0,-427,1,0,16,5,777,2,1
2,9,0,2,0,0,0,0,14,4,1594,1,1
1,7,2,2,0,-288,1,0,6,5,589,1,1
2,0,0,2,0,909,1,0,9,4,640,2,1
2,1,1,2,0,-29,1,0,13,5,838,1,1
1,9,2,2,0,475,1,0,20,5,414,1,1
2,4,1,3,0,3374,0,0,4,5,223,1,1
1,0,1,2,0,363,0,0,14,8,532,1,1
2,4,1,2,0,855,0,1,12,7,723,1,1
2,0,1,1,0,2890,0,0,9,5,515,1,1
2,1,1,2,0,-242,1,0,14,7,1154,5,1
2,0,1,2,0,18,0,0,4,6,1479,1,1
2,1,1,2,0,2415,1,0,13,4,2036,1,1
2,4,2,3,0,9,0,0,11,5,1075,1,1
2,1,1,1,0,771,0,0,17,4,406,2,1
2,9,1,1,0,1408,0,0,18,7,479,1,1
2,0,0,2,0,871,0,0,5,5,407,4,1
2,1,1,2,0,625,0,0,15,7,863,1,1
2,4,1,2,0,0,0,0,22,6,419,1,1
2,1,1,1,0,809,1,0,17,5,522,1,1
2,4,2,3,0,65,0,0,15,5,1184,3,1
2,2,1,2,0,831,1,0,9,5,666,1,1
2,7,1,2,0,-20,1,0,12,7,995,4,1
1,4,2,2,0,852,0,0,13,4,549,1,1
2,4,2,2,0,179,0,0,9,6,313,3,1
2,1,2,2,0,10672,0,0,21,6,1343,7,1
2,6,1,2,0,146,0,0,5,3,204,1,1
1,4,2,3,0,312,0,0,19,2,224,2,1
2,5,1,2,0,1457,0,0,29,4,279,1,1
2,4,2,3,0,620,0,0,16,2,103,1,1
2,1,1,2,0,-191,0,1,28,6,805,2,1
2,2,2,2,0,777,0,0,20,10,664,2,1
2,1,1,3,0,-444,1,0,17,5,792,4,1
2,1,1,3,0,5315,0,0,20,7,826,1,1
2,9,2,2,0,3267,1,0,20,11,781,2,1
1,4,2,3,0,12742,0,0,18,10,583,2,1
2,1,1,2,0,1567,0,0,21,4,686,1,1
2,0,2,2,0,983,0,0,22,5,901,1,1
2,1,2,3,0,6006,0,0,24,3,260,2,1
1,1,2,2,0,230,0,0,20,7,1124,2,1
2,4,1,2,0,75,0,0,10,7,248,2,1
2,4,1,2,0,4,0,0,9,6,826,4,1
2,1,1,2,0,68,0,0,12,6,464,3,1
3,5,1,1,0,258,0,0,7,5,341,1,1
2,10,2,2,0,6,0,0,19,10,931,3,1
2,4,1,3,0,84,0,0,5,6,587,3,1
2,1,2,1,0,312,0,0,25,5,618,5,1
2,10,2,2,0,517,1,0,20,7,1605,4,1
2,4,2,3,0,380,0,0,19,3,251,3,1
2,4,2,2,0,5384,1,0,15,8,1642,1,1
2,6,2,2,0,148,1,0,9,6,1414,2,1
2,1,0,2,0,1787,0,0,17,9,1018,1,1
2,1,1,2,0,-433,1,0,15,4,253,1,1
2,0,1,2,0,135,0,0,13,4,226,1,1
2,1,1,2,0,1218,0,0,13,6,876,2,1
2,1,1,1,0,54,0,0,2,2,1414,2,1
2,1,1,1,0,2367,0,0,20,5,2350,1,1
1,9,2,2,0,1185,0,0,17,5,284,1,1
2,8,2,2,0,1752,1,0,10,5,926,1,1
2,10,1,2,0,609,1,0,6,2,1424,2,1
2,9,2,2,0,2,0,0,11,6,891,3,1
2,4,1,2,0,543,0,0,16,6,924,5,1
2,4,1,2,0,2588,0,0,15,3,246,2,1
2,4,1,2,0,284,0,0,1,5,781,1,1
1,0,2,2,0,-192,1,0,11,5,667,1,1
2,0,1,2,0,1611,1,0,7,4,1196,1,1
1,8,2,2,0,3734,0,0,18,3,202,3,1
2,4,2,2,0,7116,0,0,17,7,644,2,1
2,9,0,2,0,200,0,0,3,2,158,1,1
2,1,2,2,0,746,0,0,13,10,1318,1,1
2,4,1,2,0,3983,0,0,20,11,563,1,1
1,9,1,3,0,4660,0,0,9,3,110,1,1
2,9,1,2,0,116,0,0,17,2,442,1,1
2,9,1,2,0,151,0,0,13,6,662,5,1
2,9,1,1,0,-680,0,1,11,8,932,1,1
2,1,1,2,0,829,0,0,15,8,891,1,1
2,10,1,3,0,998,0,0,22,10,121,1,1
2,8,1,2,0,399,1,0,16,2,123,1,1
2,0,1,3,0,882,0,0,12,3,108,1,1
2,0,1,2,0,2931,0,0,14,7,509,1,1
2,4,1,3,0,651,0,0,21,2,283,1,1
2,9,0,2,0,2,0,0,16,8,592,3,1
2,7,1,2,0,1253,1,0,19,4,1388,2,1
2,1,1,2,0,1959,0,0,17,8,663,1,1
2,2,1,1,0,3081,0,0,3,5,480,1,1
2,9,1,2,0,457,1,0,17,6,737,4,1
1,4,1,3,0,-41,0,0,7,4,385,3,1
2,4,1,2,0,9065,0,0,19,6,1074,1,1
2,2,2,3,0,3459,0,0,19,9,644,4,1
2,9,2,3,0,301,0,0,11,3,161,2,1
2,7,1,2,0,402,0,0,5,3,307,2,1
2,9,2,2,0,-195,1,0,8,4,1117,1,1
2,7,1,2,0,2,0,0,21,8,687,1,1
1,4,1,2,0,2838,0,0,20,4,232,4,1
1,7,1,2,0,343,0,0,1,5,376,1,1
2,9,1,2,0,0,0,0,14,3,547,2,1
2,1,2,2,0,476,1,0,13,5,608,1,1
2,1,2,2,0,2146,0,0,22,2,133,2,1
2,1,1,2,0,35,0,0,15,5,734,1,1
2,0,1,2,0,0,0,0,15,7,1446,6,1
2,9,2,3,0,1096,0,0,6,3,182,1,1
2,1,1,2,0,2150,0,0,16,2,95,2,1
2,1,1,2,0,3573,0,0,20,8,1077,2,1
2,1,1,3,0,213,0,0,23,3,373,1,1
2,7,1,2,0,0,0,0,22,9,684,1,1
2,4,0,2,0,76,0,0,5,6,449,3,1
2,1,0,2,0,-350,0,0,14,5,1039,5,1
2,9,1,3,0,1293,1,0,10,2,112,4,1
2,4,1,2,0,175,1,0,2,4,1179,1,1
2,4,2,3,0,457,0,0,16,2,283,1,1
2,0,1,2,1,-154,1,0,12,5,559,2,1
2,4,1,3,0,5297,1,0,13,4,399,1,1
2,0,0,2,0,152,1,1,8,6,829,1,1
1,4,1,3,0,1811,0,0,1,6,206,1,1
2,4,2,3,0,2613,0,0,15,7,636,3,1
2,9,1,2,0,1976,0,0,20,4,399,2,1
2,9,1,2,0,177,0,0,9,7,314,3,1
2,1,2,2,0,1617,0,0,7,7,626,1,1
2,5,1,2,0,256,0,0,10,2,190,1,1
2,4,1,2,0,5742,1,0,19,11,1553,1,1
2,5,1,3,0,700,0,0,20,4,350,1,1
2,1,1,2,0,4410,0,0,16,8,488,6,1
2,1,1,2,0,235,0,0,22,7,734,1,1
2,5,1,2,0,3632,0,0,19,2,143,1,1
2,4,1,2,0,5542,0,0,15,7,621,1,1
2,4,2,3,0,2109,0,0,10,9,142,1,1
2,1,2,2,0,0,0,0,13,9,158,1,1
1,7,1,2,0,23,0,0,18,9,851,2,1
2,4,1,2,0,676,0,0,5,4,1159,1,1
1,9,1,2,0,264,0,0,20,4,190,1,1
2,4,2,1,0,7550,0,0,28,10,149,1,1
2,8,2,2,0,23612,0,0,20,2,204,1,1
2,4,1,2,0,671,1,0,17,6,700,3,1
1,4,2,2,0,132,0,0,13,4,118,1,1
2,9,1,2,0,139,0,0,11,8,392,6,1
2,4,1,2,0,89,0,0,8,5,655,1,1
1,10,2,2,0,352,1,0,17,5,335,1,1
2,4,1,3,0,61,0,0,19,7,876,4,1
2,4,1,2,0,64,0,0,16,7,739,4,1
1,5,2,3,0,442,0,0,16,5,298,1,1
2,4,1,3,0,1022,1,0,18,5,885,1,1
2,4,2,2,0,366,1,0,12,5,309,1,1
2,1,1,2,0,343,0,0,22,6,522,2,1
2,1,1,2,0,621,0,0,20,5,665,2,1
2,0,1,2,0,0,0,0,16,6,1521,1,1
2,4,2,3,0,1086,1,0,7,5,583,1,1
2,4,2,2,0,1051,0,0,9,6,902,1,1
2,4,2,2,0,247,0,0,7,5,1121,1,1
2,1,1,2,0,471,1,0,26,5,372,1,1
1,4,2,3,0,2341,0,0,17,2,87,1,1
2,0,1,2,0,-377,1,0,12,5,249,1,1
2,4,1,3,0,2986,0,0,3,5,393,1,1
2,5,1,2,0,1595,1,0,16,5,773,1,1
2,4,1,2,0,678,0,0,5,7,1111,2,1
2,4,1,3,0,2390,0,0,13,9,528,1,1
2,9,2,2,0,504,0,0,20,7,564,1,1
2,1,2,2,0,775,0,0,7,6,721,2,1
2,1,1,3,0,2873,0,0,13,7,1003,1,1
2,4,1,2,0,180,0,0,23,3,312,1,1
2,4,1,2,0,257,0,0,7,6,601,4,1
2,7,1,2,0,531,0,0,17,6,1884,1,1
2,1,1,3,0,582,0,0,21,7,978,6,1
2,9,1,3,0,1316,0,0,9,8,508,2,1
1,7,2,2,0,322,0,0,22,10,462,1,1
2,9,1,2,0,419,1,0,15,4,497,1,1
2,0,1,1,0,450,0,0,22,3,139,1,1
2,4,1,3,0,270,0,0,17,5,802,1,1
2,1,1,2,0,464,1,0,14,5,963,1,1
2,4,2,3,0,63,0,0,9,5,878,2,1
1,4,2,2,0,854,1,0,11,5,543,1,1
2,9,2,2,0,558,0,0,23,4,756,2,1
2,4,1,2,0,2221,0,0,11,7,1120,2,1
2,1,2,1,0,1925,0,0,5,6,1253,4,1
2,1,1,2,0,1600,1,0,15,4,1476,1,1
2,9,1,2,0,356,0,0,20,3,240,1,1
2,3,0,3,0,3703,0,0,9,8,858,2,1
2,4,1,3,0,301,0,0,13,5,948,2,1
2,6,1,2,0,5540,0,0,15,7,618,1,1
2,9,1,2,0,129,0,0,20,6,1843,2,1
2,1,1,2,0,1441,0,0,15,7,726,13,1
1,9,1,2,0,2,1,0,10,2,331,1,1
2,4,1,3,0,2376,0,0,24,4,376,1,1
1,1,2,2,0,812,0,0,7,4,217,1,1
2,4,2,2,0,0,1,0,8,5,399,3,1
2,4,2,3,0,46,0,0,10,7,1185,2,1
2,4,1,3,0,5365,1,0,20,7,807,1,1
2,4,1,3,0,1095,0,0,23,4,215,1,1
2,7,1,3,0,0,0,0,10,2,93,1,1
1,9,2,2,0,-6,0,0,8,5,725,1,1
2,1,1,2,0,35,0,0,13,5,736,2,1
2,1,1,2,0,581,0,0,24,5,534,1,1
2,6,1,3,0,163,0,0,12,7,694,2,1
2,1,1,2,0,425,1,0,9,5,909,1,1
2,4,2,3,0,1832,0,0,16,4,274,2,1
2,9,2,2,0,204,1,0,5,5,225,1,1
1,4,2,3,0,408,0,0,9,7,563,4,1
