age,job,marital,education,balance,housing,loan,month,duration,campaign,y
2.0,9.0,0.0,3.0,4515,1,0,5,66,3,0
2.0,6.0,2.0,3.0,1129,1,0,11,64,2,0
2.0,4.0,1.0,3.0,305,1,0,5,275,6,0
1.0,2.0,1.0,3.0,4064,0,1,5,93,2,0
2.0,2.0,1.0,2.0,934,1,1,5,164,3,0
2.0,9.0,2.0,2.0,300,1,0,6,358,1,0
2.0,9.0,0.0,2.0,159,1,0,5,66,3,0
2.0,4.0,1.0,3.0,172,0,0,8,145,7,0
1.0,4.0,1.0,3.0,1403,0,0,8,136,4,0
2.0,10.0,1.0,3.0,0,0,0,8,201,6,0
2.0,2.0,0.0,2.0,-600,1,1,1,367,3,0
2.0,1.0,1.0,1.0,185,1,0,5,249,1,0
1.0,4.0,2.0,2.0,1090,1,0,7,65,1,0
2.0,9.0,1.0,2.0,0,1,0,11,161,2,0
2.0,9.0,1.0,3.0,647,1,0,7,150,4,0
2.0,1.0,0.0,2.0,204,1,1,5,421,1,0
1.0,0.0,2.0,2.0,315,1,0,6,121,4,0
2.0,4.0,0.0,3.0,5223,0,0,8,86,1,0
1.0,4.0,2.0,3.0,3773,1,0,5,99,1,0
2.0,9.0,2.0,2.0,2341,1,0,7,243,1,0
1.0,0.0,2.0,2.0,1473,1,0,4,401,1,0
2.0,9.0,1.0,2.0,863,1,0,2,67,3,0
2.0,5.0,0.0,2.0,-331,1,0,5,531,1,0
2.0,9.0,0.0,2.0,10,1,1,11,167,5,0
2.0,4.0,1.0,3.0,-692,0,1,11,52,2,0
2.0,9.0,1.0,2.0,1309,1,0,8,77,4,0
1.0,1.0,1.0,1.0,-157,1,0,6,60,1,0
2.0,9.0,1.0,2.0,467,1,0,5,171,2,0
1.0,1.0,2.0,2.0,-3,1,0,5,265,5,0
2.0,3.0,1.0,2.0,808,1,0,7,121,1,0
2.0,4.0,2.0,2.0,671,1,1,1,219,2,0
2.0,0.0,1.0,2.0,154,0,0,8,58,2,0
2.0,1.0,1.0,2.0,3919,0,0,7,26,2,0
2.0,1.0,2.0,1.0,350,1,0,5,35,1,0
2.0,2.0,1.0,2.0,780,1,0,6,163,1,0
2.0,5.0,0.0,2.0,700,1,0,2,69,3,0
2.0,2.0,1.0,3.0,54,1,1,5,123,1,0
1.0,7.0,1.0,2.0,-68,1,1,7,78,1,0
1.0,9.0,2.0,2.0,281,0,0,8,105,2,0
2.0,9.0,1.0,2.0,665,1,0,5,74,1,0
2.0,1.0,1.0,1.0,0,0,1,7,160,10,0
2.0,1.0,1.0,1.0,-367,1,0,5,77,1,0
2.0,6.0,2.0,2.0,924,0,0,2,127,1,0
2.0,0.0,2.0,1.0,-258,1,0,5,158,2,0
1.0,4.0,1.0,3.0,32,1,0,5,122,3,0
2.0,1.0,0.0,2.0,543,0,1,7,264,3,0
2.0,9.0,1.0,2.0,-57,0,0,1,41,1,0
2.0,5.0,1.0,1.0,280,0,0,7,291,1,0
2.0,0.0,1.0,2.0,196,1,0,5,29,2,0
2.0,1.0,2.0,1.0,-360,1,0,6,209,2,0
2.0,1.0,1.0,1.0,1821,0,1,7,137,3,0
2.0,7.0,1.0,2.0,-467,0,0,6,216,5,0
2.0,0.0,1.0,2.0,353,1,0,11,107,2,0
2.0,0.0,1.0,2.0,-253,1,0,7,177,1,0
1.0,9.0,2.0,2.0,4787,1,0,11,266,1,0
2.0,0.0,0.0,2.0,560,1,0,7,85,3,0
2.0,4.0,1.0,3.0,36,0,0,8,366,2,0
1.0,1.0,1.0,1.0,657,1,1,5,397,1,0
2.0,4.0,1.0,3.0,516,1,0,11,245,4,0
2.0,9.0,1.0,2.0,8899,1,0,11,75,2,0
2.0,0.0,2.0,2.0,-84,1,0,5,32,3,0
2.0,3.0,0.0,2.0,31,1,0,1,280,1,0
2.0,1.0,1.0,2.0,1127,1,1,7,579,1,0
2.0,9.0,1.0,2.0,0,0,1,7,120,3,0
2.0,4.0,0.0,1.0,2064,1,0,5,296,1,0
2.0,2.0,0.0,3.0,1145,1,1,2,36,4,0
2.0,4.0,2.0,3.0,-444,1,1,4,129,2,0
2.0,4.0,2.0,3.0,0,1,0,5,86,4,0
2.0,9.0,2.0,3.0,516,0,0,8,76,7,0
2.0,7.0,1.0,1.0,413,1,0,5,60,1,0
2.0,1.0,1.0,1.0,0,0,0,6,178,1,0
2.0,9.0,1.0,3.0,591,1,0,5,123,4,0
2.0,4.0,1.0,3.0,564,1,0,5,136,2,0
1.0,0.0,1.0,2.0,792,1,0,5,374,2,0
2.0,3.0,1.0,1.0,618,1,1,4,277,1,0
2.0,3.0,1.0,2.0,541,1,0,1,431,2,0
2.0,10.0,0.0,2.0,-56,1,0,11,544,3,0
2.0,0.0,0.0,2.0,-637,1,0,5,218,1,0
2.0,1.0,1.0,1.0,-93,1,0,4,829,3,0
2.0,3.0,0.0,2.0,4969,0,0,11,655,2,0
1.0,0.0,2.0,3.0,1993,1,0,5,102,5,0
2.0,7.0,1.0,1.0,337,0,0,8,770,12,0
2.0,0.0,1.0,2.0,21,0,0,5,189,3,0
1.0,9.0,2.0,2.0,-80,1,1,6,89,1,0
2.0,0.0,2.0,2.0,419,0,1,7,100,16,0
2.0,4.0,0.0,3.0,1467,0,0,6,49,1,0
2.0,7.0,0.0,2.0,1635,1,0,5,730,1,0
2.0,9.0,1.0,2.0,319,1,0,5,74,1,0
2.0,2.0,1.0,2.0,6851,1,0,11,225,1,0
2.0,9.0,1.0,2.0,31,1,0,11,251,4,0
2.0,0.0,0.0,2.0,447,0,0,7,405,4,0
2.0,9.0,1.0,2.0,883,1,0,5,333,1,0
1.0,4.0,1.0,3.0,3694,0,1,7,70,2,0
2.0,10.0,1.0,2.0,3250,0,0,7,94,3,0
2.0,7.0,0.0,2.0,115,0,0,6,201,1,0
2.0,1.0,2.0,2.0,-100,1,0,7,93,1,0
2.0,4.0,1.0,3.0,4879,0,0,7,195,3,0
2.0,4.0,2.0,3.0,1724,1,0,1,152,2,0
2.0,7.0,1.0,2.0,790,1,0,5,391,1,0
1.0,9.0,2.0,3.0,0,0,0,8,69,2,0
2.0,9.0,1.0,2.0,21,0,0,2,172,4,0
2.0,9.0,2.0,3.0,1068,0,0,8,175,4,0
2.0,7.0,1.0,1.0,3,1,0,5,186,2,0
2.0,1.0,1.0,1.0,25,1,0,5,40,1,0
2.0,9.0,1.0,2.0,-143,1,0,2,95,1,0
1.0,4.0,2.0,2.0,0,0,0,8,101,5,0
2.0,9.0,1.0,3.0,940,0,0,8,191,7,0
1.0,4.0,1.0,3.0,103,1,0,4,368,1,0
1.0,1.0,1.0,1.0,115,1,0,5,78,4,0
2.0,1.0,1.0,1.0,2198,0,0,11,423,2,0
2.0,9.0,1.0,2.0,321,1,1,7,111,1,0
2.0,9.0,2.0,2.0,87,1,0,5,259,3,0
2.0,1.0,1.0,1.0,509,1,0,6,146,3,0
3.0,9.0,1.0,3.0,0,0,0,4,224,1,0
2.0,9.0,1.0,2.0,606,1,0,8,231,4,0
2.0,0.0,1.0,1.0,576,1,0,5,139,1,0
1.0,4.0,2.0,2.0,924,1,0,2,84,1,0
2.0,10.0,1.0,3.0,58,1,0,2,48,4,0
2.0,1.0,1.0,2.0,2087,1,0,5,371,1,0
2.0,9.0,2.0,3.0,236,1,0,1,200,1,0
2.0,10.0,1.0,2.0,3382,1,0,5,125,1,0
2.0,1.0,1.0,2.0,799,1,0,7,181,1,0
2.0,1.0,1.0,2.0,1915,1,0,7,245,4,0
2.0,7.0,0.0,2.0,240,1,0,5,155,2,0
2.0,0.0,1.0,2.0,214,1,1,6,247,1,0
2.0,6.0,1.0,3.0,682,1,0,6,13,10,0
2.0,7.0,2.0,2.0,397,1,0,5,19,15,0
2.0,5.0,1.0,1.0,-102,1,1,8,80,10,0
1.0,4.0,2.0,3.0,3410,1,0,5,140,1,0
2.0,0.0,1.0,2.0,5048,0,0,7,214,3,0
2.0,1.0,2.0,1.0,577,1,0,5,59,4,0
2.0,4.0,1.0,3.0,298,1,0,6,281,7,0
2.0,4.0,1.0,3.0,1684,1,0,8,39,8,0
2.0,4.0,1.0,3.0,0,0,0,7,89,1,0
1.0,9.0,2.0,2.0,3,1,0,5,190,2,0
2.0,0.0,2.0,2.0,181,1,0,5,217,4,0
2.0,0.0,2.0,2.0,645,0,0,7,123,1,0
2.0,4.0,2.0,3.0,414,0,0,7,761,2,0
2.0,4.0,1.0,2.0,-105,1,0,8,60,2,0
2.0,4.0,1.0,3.0,913,1,0,5,244,4,0
2.0,1.0,1.0,2.0,701,1,1,4,69,1,0
2.0,9.0,2.0,2.0,823,1,0,1,137,1,0
2.0,2.0,1.0,3.0,3459,1,1,11,88,2,0
2.0,1.0,1.0,2.0,-97,1,0,6,135,2,0
2.0,5.0,1.0,2.0,2122,0,1,8,323,6,0
2.0,4.0,1.0,2.0,424,1,1,8,216,5,0
2.0,5.0,0.0,1.0,919,1,0,5,103,2,0
2.0,1.0,1.0,2.0,332,0,0,5,134,2,0
2.0,7.0,1.0,3.0,10,0,0,7,320,3,0
2.0,7.0,1.0,2.0,1326,0,0,7,96,1,0
2.0,1.0,1.0,2.0,831,1,0,5,144,1,0
2.0,10.0,2.0,2.0,1173,0,0,1,844,3,0
2.0,0.0,1.0,2.0,0,0,0,7,209,1,0
2.0,4.0,1.0,3.0,126,1,0,5,164,2,0
2.0,1.0,1.0,2.0,-336,1,0,7,151,2,0
1.0,1.0,1.0,1.0,715,1,0,5,170,1,0
2.0,9.0,1.0,2.0,925,1,0,7,96,1,0
2.0,10.0,0.0,3.0,1592,1,0,4,60,1,0
2.0,1.0,1.0,2.0,2039,1,0,11,283,2,0
2.0,9.0,2.0,2.0,199,0,0,8,178,4,0
2.0,1.0,1.0,2.0,1131,1,1,4,126,1,0
2.0,0.0,1.0,2.0,805,1,0,5,186,3,0
2.0,7.0,2.0,2.0,259,1,0,5,130,1,0
2.0,7.0,0.0,2.0,622,1,0,5,93,3,0
2.0,4.0,1.0,3.0,11,1,0,8,102,9,0
2.0,6.0,1.0,3.0,1810,1,0,5,296,1,0
2.0,7.0,1.0,2.0,5673,0,1,8,357,3,0
1.0,9.0,2.0,2.0,0,0,0,7,362,2,0
2.0,4.0,1.0,3.0,630,0,0,8,54,8,0
2.0,5.0,0.0,2.0,84,0,0,7,336,1,0
2.0,9.0,2.0,3.0,1534,0,0,2,199,2,0
2.0,5.0,1.0,2.0,708,1,0,5,901,2,0
2.0,2.0,1.0,2.0,1916,0,1,7,281,3,0
2.0,4.0,1.0,3.0,0,0,0,8,362,6,0
2.0,5.0,1.0,1.0,34,1,0,7,69,2,0
2.0,5.0,1.0,3.0,1225,1,1,6,339,2,0
2.0,7.0,2.0,2.0,856,1,0,11,70,1,0
2.0,7.0,1.0,2.0,-140,0,1,6,190,1,0
2.0,9.0,1.0,3.0,2568,1,0,7,192,1,0
1.0,9.0,1.0,2.0,1011,1,0,5,109,1,0
2.0,1.0,1.0,2.0,2231,1,1,5,470,4,0
2.0,9.0,1.0,2.0,657,1,0,11,178,1,0
1.0,1.0,1.0,2.0,0,1,0,5,548,1,0
2.0,9.0,1.0,2.0,5467,1,0,4,251,1,0
2.0,0.0,1.0,2.0,2869,1,0,11,151,2,0
2.0,9.0,1.0,3.0,6525,1,0,7,169,1,0
2.0,7.0,1.0,3.0,1442,0,0,12,234,1,0
1.0,4.0,2.0,3.0,1041,0,0,8,68,1,0
1.0,9.0,2.0,3.0,-522,1,0,5,375,1,0
1.0,0.0,2.0,2.0,305,1,0,5,138,2,0
2.0,9.0,1.0,2.0,8,1,1,4,19,6,0
2.0,7.0,1.0,2.0,20,1,0,5,151,5,0
2.0,1.0,1.0,2.0,2395,0,0,8,150,2,0
2.0,7.0,2.0,2.0,544,1,0,5,91,1,0
1.0,2.0,2.0,2.0,77,1,1,5,123,1,0
2.0,4.0,1.0,3.0,-542,0,0,8,80,2,0
2.0,7.0,2.0,2.0,1701,1,0,5,245,1,0
2.0,2.0,1.0,2.0,568,0,0,6,148,4,0
2.0,9.0,0.0,2.0,-1547,1,1,5,492,3,0
1.0,0.0,2.0,2.0,8,0,0,7,95,1,0
2.0,7.0,1.0,2.0,0,0,0,5,483,1,0
2.0,4.0,2.0,3.0,2749,0,0,5,127,1,0
2.0,4.0,2.0,3.0,3050,1,0,11,58,1,0
2.0,0.0,1.0,2.0,953,1,0,2,38,1,0
2.0,4.0,1.0,3.0,212,1,0,8,515,3,0
2.0,9.0,2.0,2.0,635,0,0,8,124,1,0
2.0,9.0,1.0,2.0,222,1,0,5,251,4,0
2.0,9.0,1.0,2.0,1075,1,0,5,460,1,0
2.0,7.0,1.0,2.0,1220,0,0,7,307,2,0
2.0,2.0,0.0,2.0,44,0,1,1,250,2,0
2.0,2.0,1.0,3.0,1496,0,0,2,267,1,0
2.0,1.0,2.0,1.0,864,1,0,5,113,2,0
2.0,0.0,1.0,2.0,705,1,0,5,205,1,0
2.0,4.0,1.0,3.0,0,0,0,8,187,4,0
2.0,9.0,2.0,2.0,77,1,0,5,229,1,0
2.0,1.0,0.0,2.0,9898,1,0,11,147,3,0
2.0,6.0,1.0,2.0,830,0,0,11,180,1,0
2.0,1.0,1.0,2.0,0,1,0,7,184,6,0
2.0,7.0,1.0,2.0,0,1,0,5,872,5,0
2.0,5.0,1.0,1.0,383,1,0,5,171,1,0
1.0,1.0,2.0,2.0,4054,1,0,5,133,2,0
2.0,9.0,1.0,2.0,355,0,0,7,132,1,0
2.0,9.0,1.0,2.0,186,0,0,5,418,2,0
2.0,1.0,2.0,1.0,7027,0,0,6,65,1,0
2.0,9.0,1.0,2.0,192,0,0,8,266,2,0
2.0,5.0,1.0,1.0,-90,0,1,7,41,5,0
2.0,4.0,1.0,3.0,3,1,0,5,1145,1,0
2.0,9.0,1.0,2.0,999,1,0,5,656,2,0
2.0,4.0,1.0,3.0,618,0,0,8,73,2,0
2.0,3.0,1.0,1.0,3577,0,0,6,190,2,0
1.0,7.0,2.0,2.0,495,1,1,5,302,1,0
2.0,3.0,2.0,1.0,959,1,0,2,156,2,0
2.0,7.0,1.0,1.0,-585,1,1,5,201,2,0
2.0,4.0,1.0,3.0,0,0,0,7,41,6,0
2.0,9.0,1.0,3.0,-129,1,0,5,240,1,0
1.0,4.0,2.0,3.0,800,1,0,1,405,2,0
2.0,1.0,1.0,2.0,2932,1,0,6,22,17,0
2.0,9.0,1.0,2.0,-1,0,0,8,153,6,0
2.0,5.0,1.0,2.0,502,1,0,5,229,3,0
2.0,7.0,2.0,2.0,385,1,0,5,247,2,0
2.0,1.0,1.0,2.0,3778,1,0,5,259,3,0
2.0,9.0,2.0,2.0,8381,0,0,4,82,1,0
1.0,9.0,2.0,2.0,593,1,0,6,202,1,0
2.0,0.0,1.0,1.0,0,0,0,11,106,1,0
2.0,0.0,0.0,2.0,3834,1,0,4,363,2,0
1.0,9.0,2.0,2.0,19,1,0,8,16,15,0
2.0,7.0,1.0,2.0,118,1,0,5,20,6,0
2.0,9.0,2.0,2.0,279,1,0,7,171,1,0
1.0,0.0,2.0,2.0,1842,1,0,5,92,2,0
1.0,0.0,1.0,2.0,836,1,0,5,674,1,0
2.0,0.0,2.0,2.0,422,1,0,5,235,2,0
2.0,7.0,1.0,2.0,-489,1,0,6,90,2,0
2.0,5.0,1.0,1.0,1466,0,0,6,326,1,0
2.0,1.0,1.0,2.0,216,1,1,4,118,1,0
2.0,6.0,1.0,1.0,67,0,0,7,138,3,0
1.0,7.0,1.0,2.0,0,1,1,5,90,5,0
2.0,4.0,1.0,3.0,451,1,0,5,67,1,0
2.0,4.0,1.0,3.0,21574,0,0,6,197,3,0
2.0,2.0,1.0,1.0,1318,1,1,5,10,8,0
2.0,7.0,1.0,2.0,1160,1,0,6,59,4,0
2.0,1.0,1.0,2.0,311,1,0,6,135,1,0
2.0,5.0,1.0,1.0,0,1,0,5,138,6,0
2.0,7.0,1.0,2.0,749,1,0,4,121,2,0
2.0,1.0,1.0,2.0,324,0,0,8,213,5,0
2.0,5.0,1.0,1.0,488,0,0,7,231,2,0
2.0,4.0,1.0,2.0,-1,0,0,7,139,1,0
2.0,9.0,2.0,2.0,4,1,0,4,172,3,0
2.0,0.0,1.0,2.0,1314,1,0,5,682,2,0
2.0,4.0,1.0,3.0,-608,1,0,11,12,6,0
2.0,1.0,1.0,1.0,293,1,1,5,102,1,0
2.0,6.0,1.0,2.0,6353,1,1,5,361,2,0
2.0,4.0,1.0,3.0,2143,1,0,1,59,1,0
2.0,4.0,2.0,2.0,451,1,0,8,142,2,0
2.0,1.0,1.0,2.0,503,1,0,5,105,1,0
1.0,9.0,0.0,3.0,47,0,0,7,304,3,0
2.0,3.0,1.0,2.0,1969,0,0,8,252,4,0
1.0,0.0,1.0,2.0,0,0,0,7,127,5,0
1.0,7.0,0.0,2.0,0,1,1,11,174,2,0
2.0,4.0,1.0,3.0,0,0,0,8,77,18,0
2.0,2.0,1.0,1.0,55,0,0,6,217,1,0
2.0,6.0,1.0,3.0,291,0,0,2,105,4,0
2.0,1.0,1.0,1.0,23,1,0,5,400,2,0
2.0,0.0,0.0,3.0,125,1,0,5,172,1,0
2.0,9.0,2.0,3.0,438,1,0,11,165,1,0
1.0,6.0,1.0,3.0,-1083,1,0,5,401,1,0
2.0,0.0,1.0,2.0,-192,0,0,6,176,3,0
2.0,4.0,2.0,3.0,1064,1,0,2,69,2,0
2.0,4.0,2.0,3.0,269,0,1,7,86,1,0
2.0,4.0,1.0,3.0,382,0,0,8,43,19,0
1.0,1.0,2.0,2.0,484,1,0,4,309,2,0
2.0,1.0,1.0,1.0,258,1,0,5,217,1,0
2.0,1.0,2.0,2.0,-147,1,0,5,652,2,0
2.0,7.0,1.0,2.0,217,1,0,5,152,1,0
1.0,0.0,2.0,2.0,596,1,0,6,151,6,0
2.0,6.0,1.0,1.0,0,0,1,7,130,2,0
2.0,4.0,1.0,3.0,5,0,0,8,36,2,0
2.0,5.0,0.0,1.0,1017,0,0,7,10,20,0
2.0,5.0,1.0,2.0,0,0,0,7,94,3,0
1.0,2.0,2.0,3.0,512,1,1,6,220,1,0
2.0,4.0,2.0,3.0,171,0,0,8,1241,3,0
2.0,4.0,2.0,3.0,6964,0,0,11,223,3,0
2.0,1.0,1.0,2.0,77,1,0,5,371,2,0
2.0,4.0,1.0,3.0,621,0,0,8,913,5,0
2.0,7.0,1.0,2.0,-759,1,0,5,220,2,0
2.0,1.0,1.0,2.0,624,1,0,4,201,1,0
2.0,7.0,1.0,3.0,12223,1,0,11,36,1,0
2.0,4.0,1.0,3.0,2764,0,0,6,459,1,0
2.0,0.0,1.0,2.0,976,1,1,5,382,2,0
2.0,1.0,1.0,2.0,188,1,0,5,181,16,0
2.0,2.0,1.0,3.0,83,1,0,7,193,2,0
1.0,0.0,2.0,2.0,609,0,0,1,112,1,0
2.0,4.0,2.0,3.0,134,0,0,8,40,2,0
2.0,9.0,0.0,3.0,0,1,0,8,249,5,0
2.0,9.0,1.0,2.0,805,0,0,8,270,2,0
2.0,7.0,2.0,2.0,1274,1,0,5,239,2,0
2.0,0.0,1.0,2.0,1933,1,0,4,622,1,0
1.0,4.0,1.0,3.0,1441,1,0,4,185,1,0
2.0,9.0,0.0,3.0,-361,0,1,7,76,6,0
2.0,7.0,1.0,2.0,797,1,0,4,62,4,0
2.0,1.0,1.0,2.0,-436,1,0,5,317,1,0
2.0,4.0,1.0,2.0,0,0,1,7,630,3,0
2.0,1.0,1.0,1.0,0,0,0,7,103,2,0
2.0,5.0,1.0,3.0,24,0,1,7,44,1,0
1.0,1.0,2.0,2.0,114,0,1,7,361,4,0
1.0,3.0,2.0,3.0,2017,1,0,4,108,5,0
2.0,6.0,1.0,2.0,31,1,0,4,174,2,0
1.0,7.0,1.0,1.0,-102,0,0,7,134,1,0
2.0,10.0,1.0,2.0,0,0,0,7,168,2,0
2.0,9.0,1.0,2.0,90,1,1,5,57,2,0
1.0,7.0,1.0,2.0,683,1,0,5,66,1,0
2.0,3.0,1.0,1.0,322,0,0,6,140,2,0
2.0,4.0,0.0,2.0,317,1,0,4,136,3,0
2.0,9.0,1.0,2.0,27,1,0,6,404,4,0
2.0,0.0,1.0,2.0,1675,0,1,8,113,2,0
2.0,1.0,1.0,2.0,52,1,0,2,122,3,0
2.0,7.0,1.0,2.0,1364,0,0,7,77,1,0
2.0,1.0,2.0,1.0,2507,1,0,6,215,1,0
2.0,1.0,1.0,2.0,169,1,0,5,291,2,0
2.0,2.0,1.0,2.0,0,1,0,7,117,1,0
2.0,1.0,1.0,2.0,1981,1,0,7,437,2,0
2.0,3.0,0.0,2.0,630,0,0,6,415,2,0
2.0,5.0,1.0,1.0,235,0,1,11,353,2,0
2.0,6.0,1.0,2.0,0,0,1,7,327,3,0
2.0,4.0,1.0,3.0,1764,0,0,8,70,2,0
2.0,2.0,1.0,1.0,1327,0,1,7,325,1,0
2.0,4.0,1.0,3.0,2220,1,0,11,89,1,0
2.0,1.0,1.0,1.0,3108,0,1,11,53,1,0
2.0,0.0,1.0,2.0,2747,0,0,11,907,2,0
2.0,0.0,1.0,2.0,2019,1,0,5,166,1,0
1.0,2.0,2.0,2.0,0,1,0,5,339,10,0
2.0,5.0,1.0,1.0,3126,1,0,7,237,1,0
1.0,1.0,1.0,1.0,46,1,0,5,205,3,0
2.0,9.0,2.0,2.0,125,0,0,8,78,2,0
2.0,1.0,1.0,1.0,1558,1,0,5,179,1,0
2.0,1.0,1.0,2.0,0,1,0,4,625,2,0
2.0,4.0,1.0,3.0,578,0,1,7,29,2,0
2.0,7.0,0.0,2.0,49,0,1,7,191,1,0
2.0,5.0,1.0,2.0,1463,1,0,6,446,1,0
2.0,1.0,0.0,2.0,1524,1,0,11,112,2,0
2.0,4.0,0.0,1.0,5914,0,0,6,69,4,0
1.0,1.0,2.0,2.0,153,1,0,4,198,3,0
2.0,1.0,1.0,2.0,2276,0,0,6,83,3,0
2.0,9.0,2.0,2.0,96,0,1,7,181,2,0
1.0,4.0,1.0,3.0,739,0,0,3,163,2,0
1.0,1.0,1.0,1.0,597,1,0,5,190,1,0
2.0,9.0,1.0,2.0,1740,0,0,6,814,1,0
2.0,2.0,1.0,2.0,1,1,0,11,203,1,0
2.0,4.0,2.0,3.0,0,0,0,8,155,2,0
2.0,9.0,0.0,2.0,664,1,1,7,266,4,0
2.0,1.0,1.0,1.0,135,1,0,5,641,6,0
2.0,9.0,0.0,2.0,-50,0,0,8,433,12,0
1.0,7.0,1.0,2.0,31,1,0,7,71,5,0
2.0,4.0,1.0,3.0,1674,1,0,3,113,1,0
2.0,7.0,1.0,1.0,927,0,0,8,1934,2,0
2.0,1.0,1.0,2.0,130,0,0,5,156,1,0
2.0,1.0,1.0,2.0,4,0,0,6,130,2,0
2.0,9.0,1.0,2.0,310,1,0,2,200,1,0
2.0,4.0,1.0,3.0,1393,0,1,6,129,3,0
2.0,7.0,0.0,2.0,490,1,0,2,73,1,0
2.0,1.0,1.0,2.0,3269,1,1,5,121,2,0
2.0,4.0,0.0,3.0,347,1,1,8,63,2,0
2.0,1.0,1.0,1.0,-211,1,1,2,195,6,0
2.0,7.0,1.0,1.0,0,0,0,5,49,2,0
2.0,4.0,2.0,3.0,385,1,0,5,304,1,0
2.0,9.0,2.0,2.0,1769,1,0,5,181,1,0
2.0,1.0,1.0,2.0,4771,1,0,4,217,1,0
2.0,1.0,0.0,1.0,4401,1,0,7,465,4,0
2.0,4.0,2.0,3.0,592,0,0,8,445,4,0
2.0,6.0,1.0,2.0,-201,0,1,7,153,2,0
2.0,9.0,1.0,2.0,0,1,1,5,246,2,0
1.0,1.0,1.0,1.0,0,1,1,5,92,5,0
2.0,4.0,1.0,3.0,0,0,0,8,173,2,0
1.0,3.0,1.0,2.0,13,1,0,5,132,2,0
2.0,4.0,1.0,3.0,1502,0,0,11,43,3,0
1.0,9.0,2.0,3.0,2269,1,0,4,53,1,0
2.0,4.0,1.0,2.0,1273,0,0,6,73,3,0
2.0,9.0,0.0,2.0,12,0,0,8,88,3,0
2.0,7.0,1.0,2.0,989,1,0,5,260,2,0
2.0,4.0,0.0,3.0,869,0,0,8,48,6,0
2.0,1.0,2.0,2.0,-369,1,0,5,353,2,0
1.0,1.0,1.0,2.0,6,1,0,5,254,1,0
2.0,4.0,1.0,3.0,2781,1,0,8,95,2,0
2.0,2.0,1.0,3.0,323,1,1,5,200,1,0
2.0,4.0,1.0,3.0,1172,0,0,11,164,3,0
2.0,1.0,1.0,2.0,-40,1,0,5,227,1,0
2.0,4.0,1.0,2.0,1066,1,0,7,78,2,0
2.0,9.0,1.0,2.0,4941,1,0,5,504,1,0
2.0,1.0,1.0,1.0,401,1,0,5,41,1,0
2.0,3.0,1.0,1.0,-106,1,1,5,1114,2,0
2.0,0.0,1.0,1.0,510,1,0,4,155,1,0
2.0,1.0,1.0,1.0,1119,1,0,6,493,1,0
2.0,4.0,1.0,3.0,0,0,0,8,263,2,0
2.0,0.0,0.0,2.0,714,0,0,2,221,1,0
1.0,0.0,1.0,2.0,-517,1,0,7,172,3,0
1.0,1.0,2.0,1.0,5,1,0,5,182,1,0
2.0,1.0,1.0,1.0,1364,1,0,8,164,2,0
1.0,4.0,1.0,2.0,678,1,0,5,236,4,0
1.0,1.0,2.0,2.0,8594,1,0,5,181,1,0
2.0,4.0,1.0,3.0,256,1,0,7,28,24,0
2.0,9.0,1.0,2.0,-499,1,0,7,488,4,0
2.0,4.0,0.0,3.0,702,0,1,7,110,1,0
2.0,0.0,0.0,3.0,-2,1,0,5,103,3,0
2.0,1.0,1.0,2.0,602,1,0,5,161,12,0
2.0,4.0,1.0,3.0,1387,1,0,5,154,2,0
1.0,9.0,2.0,2.0,500,1,0,5,273,3,0
2.0,1.0,1.0,2.0,496,1,0,11,135,3,0
2.0,0.0,1.0,3.0,69,0,1,5,77,2,0
2.0,9.0,2.0,2.0,146,0,0,8,229,2,0
2.0,6.0,1.0,3.0,3,1,0,7,215,4,0
2.0,0.0,0.0,2.0,166,0,0,6,84,4,0
1.0,9.0,2.0,2.0,237,0,0,2,112,2,0
2.0,4.0,2.0,3.0,68,1,0,5,176,2,0
2.0,7.0,1.0,2.0,372,1,0,7,230,1,0
2.0,1.0,2.0,2.0,5742,1,1,1,588,1,0
2.0,2.0,1.0,3.0,0,1,0,7,300,1,0
2.0,9.0,1.0,2.0,52,0,0,8,881,4,0
1.0,4.0,1.0,3.0,942,0,0,6,146,2,0
2.0,1.0,1.0,2.0,426,0,0,6,285,1,0
1.0,1.0,2.0,1.0,660,1,0,5,912,2,0
2.0,9.0,1.0,3.0,352,1,0,4,288,3,0
2.0,0.0,1.0,2.0,128,1,0,5,190,1,0
2.0,0.0,1.0,2.0,552,1,0,5,98,2,0
2.0,4.0,2.0,2.0,356,1,0,11,20,5,0
2.0,0.0,1.0,2.0,203,1,1,5,219,2,0
2.0,1.0,1.0,1.0,292,1,0,4,386,2,0
2.0,4.0,0.0,3.0,315,1,0,4,121,2,0
2.0,4.0,1.0,3.0,644,1,1,2,124,2,0
2.0,4.0,2.0,3.0,673,1,0,5,184,1,0
2.0,1.0,1.0,2.0,2848,1,0,11,265,3,0
2.0,4.0,1.0,3.0,241,1,0,11,137,1,0
2.0,9.0,1.0,2.0,-1042,1,0,5,272,2,0
2.0,1.0,1.0,1.0,2878,1,0,11,140,2,0
2.0,3.0,1.0,1.0,2410,0,0,8,315,1,0
2.0,1.0,0.0,2.0,33,1,0,6,326,1,0
2.0,1.0,2.0,1.0,1583,1,0,5,386,1,0
2.0,0.0,1.0,1.0,228,1,0,5,97,1,0
2.0,1.0,1.0,2.0,3813,1,0,6,771,1,0
2.0,4.0,2.0,3.0,1377,0,0,8,371,2,0
2.0,4.0,1.0,3.0,246,1,0,5,217,1,0
